ID,HomoA,LumoA,GapA,HomoAH,LumoAH,GapAH,HomoAH2,LumoAH2,GapAH2,SMILES,redoxpot1,redoxpot2
187,-6.1674,-3.6368,2.5306,-6.6751,-3.2465,3.4286,-5.8735,0.1946,6.0681,C1(=C(C=C(C(=O)C1=O)O)O)O,0.9468,1.1731
1871,-6.8457,-3.0634,3.7823,-6.6449,-3.0259,3.6191,-4.9951,-1.6482,3.3470,c1cc(c2c(c1)nc1c(cccc1n2)C(=O)OC)C(=O)OC,0.7329,1.1841
1872,-6.8604,-3.1325,3.7279,-6.5810,-3.1252,3.4558,-5.0923,-1.6909,3.4014,c1cc(c2c(c1)nc1cc(ccc1n2)C(=O)OC)C(=O)OC,0.6878,1.1876
1873,-6.8395,-3.1388,3.7007,-6.6188,-3.0542,3.5646,-5.0942,-1.5023,3.5919,c1cc(c2c(c1)nc1ccc(cc1n2)C(=O)OC)C(=O)OC,0.6618,1.2299
1874,-6.8204,-3.0653,3.7551,-6.5739,-3.0365,3.5374,-5.0196,-1.5910,3.4286,c1cc(c2c(c1)nc1cccc(c1n2)C(=O)OC)C(=O)OC,0.6319,1.0890
1876,-6.8564,-3.2373,3.6191,-6.6101,-3.1271,3.4830,-5.0591,-1.5761,3.4830,c1c(cc2c(c1)nc1cc(ccc1n2)C(=O)OC)C(=O)OC,0.7503,1.1139
1875,-6.8441,-3.0890,3.7551,-6.5829,-2.9638,3.6191,-5.1249,-1.6963,3.4286,c1(c(cc2c(c1)nc1ccccc1n2)C(=O)OC)C(=O)OC,0.6578,1.0660
1877,-6.8800,-3.2065,3.6735,-6.6525,-2.9518,3.7007,-5.0340,-1.7143,3.3197,c1c(cc2c(c1)nc1ccc(cc1n2)C(=O)OC)C(=O)OC,0.7332,1.1062
1878,-6.9086,-3.2079,3.7007,-6.6422,-3.1592,3.4830,-5.1834,-1.7004,3.4830,c1(c(c(c2c(c1)nc1ccccc1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7066,1.1122
1879,-6.9206,-3.2471,3.6735,-6.7521,-3.1331,3.6191,-5.2093,-2.1889,3.0204,c1c(c(c2c(c1C(=O)OC)nc1ccccc1n2)C(=O)OC)C(=O)OC,0.9525,1.0457
1880,-6.9516,-3.2509,3.7007,-6.7910,-3.0904,3.7007,-5.1978,-1.9325,3.2653,c1c(c(c2c(c1)nc1c(cccc1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.8250,1.1161
1881,-6.9551,-3.2544,3.7007,-6.7910,-3.0904,3.7007,-5.1940,-1.8743,3.3197,c1c(c(c2c(c1)nc1c(cccc1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.8253,1.0453
188,-6.0558,-3.5252,2.5306,-6.2457,-3.2797,2.9660,-5.7886,0.3067,6.0953,C1(=C(C(=C(C(=O)C1=O)O)O)O)O,0.7567,1.1673
1882,-6.9715,-3.3252,3.6463,-6.7173,-3.0982,3.6191,-5.2387,-1.8101,3.4286,c1c(c(c2c(c1)nc1ccc(cc1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7768,1.0761
1883,-6.9622,-3.2615,3.7007,-6.6890,-3.1516,3.5374,-5.2139,-1.6493,3.5646,c1c(c(c2c(c1)nc1cccc(c1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7269,1.1267
1884,-6.9832,-3.2825,3.7007,-6.7943,-3.3385,3.4558,-5.1981,-1.7695,3.4286,c1(cc(c2c(c1)nc1c(cccc1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.8009,1.2833
1886,-6.9875,-3.3684,3.6191,-6.7287,-3.3274,3.4014,-5.2242,-1.7140,3.5102,c1(cc(c2c(c1)nc1ccc(cc1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7774,1.2870
1885,-6.9777,-3.3314,3.6463,-6.7094,-3.3625,3.3470,-5.2144,-1.9219,3.2925,c1(cc(c2c(c1)nc1cc(ccc1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7757,1.2506
1887,-6.9554,-3.2547,3.7007,-6.7176,-3.2890,3.4286,-5.2006,-1.9080,3.2925,c1(cc(c2c(c1)nc1cccc(c1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7217,1.2813
1888,-6.9445,-3.2166,3.7279,-6.7793,-3.2419,3.5374,-5.1584,-2.2196,2.9388,c1cc(c2c(c1)nc1c(ccc(c1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7614,1.2800
1889,-6.9532,-3.2797,3.6735,-6.8066,-3.2963,3.5102,-5.1919,-2.1986,2.9932,c1c(cc2c(c1)nc1c(ccc(c1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7607,1.2878
1890,-6.9832,-3.2280,3.7551,-6.7355,-3.1981,3.5374,-5.1170,-1.7701,3.3470,c1(c(cc2c(c1)nc1cccc(c1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.6607,1.2593
189,-6.4724,-3.8329,2.6395,-6.1644,-3.7698,2.3946,-5.9864,-0.7347,5.2517,C1(=C(C=CC(=O)C1=O)S)S,1.0567,1.3526
1891,-6.9788,-3.3053,3.6735,-6.7391,-3.1200,3.6191,-5.1559,-1.8906,3.2653,c1(c(cc2c(c1)nc1ccc(cc1n2)C(=O)OC)C(=O)OC)C(=O)OC,0.7511,1.1320
1892,-6.1293,-2.6191,3.5102,-6.0398,-2.4207,3.6191,-4.8237,-0.3067,4.5170,c1(cc(c2c(c1)nc1ccccc1n2)O)O,0.4918,0.8934
1894,-6.0800,-2.6514,3.4286,-5.8781,-2.5312,3.3470,-4.9097,-0.4471,4.4626,c1cc(c2c(c1)nc1c(cccc1n2)O)O,0.5044,0.9716
1893,-5.8585,-2.6748,3.1837,-5.7089,-2.5524,3.1565,-4.6577,-0.5216,4.1361,c1cc(c2c(c1O)nc1ccccc1n2)O,0.5153,0.9227
1895,-6.1559,-2.6185,3.5374,-6.0381,-2.4191,3.6191,-4.8335,-0.3437,4.4898,c1cc(c2c(c1)nc1cc(ccc1n2)O)O,0.4876,0.8961
1896,-6.1108,-2.6278,3.4830,-5.8827,-2.5358,3.3470,-4.8033,-0.3407,4.4626,c1cc(c2c(c1)nc1ccc(cc1n2)O)O,0.4633,0.9309
1899,-6.1151,-2.6049,3.5102,-5.9715,-2.4884,3.4830,-4.4928,-0.2207,4.2721,c1c(cc2c(c1)nc1cc(ccc1n2)O)O,0.4486,0.8376
1897,-6.0825,-2.6539,3.4286,-5.9287,-2.4729,3.4558,-4.6466,-0.5105,4.1361,c1cc(c2c(c1)nc1cccc(c1n2)O)O,0.5191,0.8995
1898,-6.3603,-2.5508,3.8095,-6.0898,-2.4435,3.6463,-4.7034,-0.1592,4.5442,c1(c(cc2c(c1)nc1ccccc1n2)O)O,0.3884,0.8500
190,-6.6719,-3.8147,2.8572,-6.6155,-3.6223,2.9932,-6.0027,-0.7510,5.2517,C1(=CC(=CC(=O)C1=O)S)S,1.1378,1.1767
1900,-6.0229,-2.5671,3.4558,-5.7777,-2.5668,3.2109,-4.7853,-0.3499,4.4354,c1(cc(c2c(c1)nc1cccc(c1n2)O)O)O,0.4056,0.9489
1902,-5.8085,-2.5976,3.2109,-5.6120,-2.5372,3.0748,-4.8158,-0.3804,4.4354,c1cc(c2c(c1O)nc1cc(ccc1n2)O)O,0.4436,0.9405
1901,-5.8074,-2.6237,3.1837,-5.6408,-2.5388,3.1021,-4.9227,-0.4873,4.4354,c1cc(c2c(c1O)nc1cccc(c1n2)O)O,0.4854,0.9801
1903,-6.0939,-2.5021,3.5919,-5.8830,-2.3728,3.5102,-4.6928,-0.2030,4.4898,c1(c(cc2c(c1)nc1c(cccc1n2)O)O)O,0.3763,0.8417
1904,-6.1584,-2.4849,3.6735,-5.9402,-2.4299,3.5102,-4.6460,-0.1834,4.4626,c1(c(cc2c(c1)nc1cc(ccc1n2)O)O)O,0.3368,0.8133
1905,-6.0196,-2.6182,3.4014,-5.7954,-2.5845,3.2109,-4.8166,-0.2724,4.5442,c1(cc(c2c(c1)nc1ccccc1n2)OC)OC,0.4503,0.9559
1906,-5.8558,-2.6449,3.2109,-5.7140,-2.5304,3.1837,-4.8953,-0.4327,4.4626,c1cc(c2c(c1OC)nc1ccccc1n2)OC,0.4960,0.9705
1907,-6.0675,-2.6117,3.4558,-5.8743,-2.5001,3.3742,-4.6068,-0.4980,4.1089,c1cc(c2c(c1)nc1c(cccc1n2)OC)OC,0.4797,0.9047
1908,-6.1105,-2.6275,3.4830,-5.8539,-2.5886,3.2653,-4.8215,-0.3045,4.5170,c1cc(c2c(c1)nc1cc(ccc1n2)OC)OC,0.4620,0.9559
1910,-6.0944,-2.6114,3.4830,-5.9576,-2.4474,3.5102,-4.8640,-0.4286,4.4354,c1cc(c2c(c1)nc1cccc(c1n2)OC)OC,0.4813,0.9582
1909,-6.0629,-2.6343,3.4286,-5.9524,-2.4966,3.4558,-4.8275,-0.3105,4.5170,c1cc(c2c(c1)nc1ccc(cc1n2)OC)OC,0.5051,0.9256
191,-6.1968,-3.9110,2.2857,-6.6645,-3.8346,2.8299,-6.4977,-1.0283,5.4694,C1(=CC=C(C(=O)C1=O)S)S,1.0751,1.3655
1911,-6.4147,-2.6052,3.8095,-6.2313,-2.4762,3.7551,-4.7886,-0.2716,4.5170,c1(c(cc2c(c1)nc1ccccc1n2)OC)OC,0.4359,0.8709
1912,-6.0047,-2.6577,3.3470,-5.8580,-2.5382,3.3197,-4.7744,-0.1758,4.5987,c1c(cc2c(c1)nc1cc(ccc1n2)OC)OC,0.5012,0.9169
1914,-6.1481,-2.5562,3.5919,-5.9644,-2.5086,3.4558,-4.7810,-0.2912,4.4898,c1(c(c(c2c(c1)nc1ccccc1n2)OC)OC)OC,0.4467,0.8976
1913,-6.1826,-2.6452,3.5374,-6.1758,-2.4207,3.7551,-4.7445,-0.2819,4.4626,c1c(cc2c(c1)nc1ccc(cc1n2)OC)OC,0.5172,0.8744
1915,-5.8762,-2.6381,3.2381,-5.7970,-2.4501,3.3470,-4.8014,-0.3116,4.4898,c1c(c(c2c(c1OC)nc1ccccc1n2)OC)OC,0.5566,0.9076
1916,-6.0123,-2.6381,3.3742,-5.7491,-2.5927,3.1565,-4.8607,-0.3165,4.5442,c1c(c(c2c(c1)nc1c(cccc1n2)OC)OC)OC,0.4681,1.0335
1917,-5.9374,-2.6721,3.2653,-5.7810,-2.5429,3.2381,-4.7704,-0.1989,4.5714,c1c(c(c2c(c1)nc1cc(ccc1n2)OC)OC)OC,0.5066,0.9867
1918,-6.0272,-2.6531,3.3742,-6.0310,-2.4392,3.5919,-4.7812,-0.2642,4.5170,c1c(c(c2c(c1)nc1ccc(cc1n2)OC)OC)OC,0.5872,0.8774
1919,-5.8564,-2.6182,3.2381,-5.8629,-2.5159,3.3470,-4.8417,-0.3246,4.5170,c1c(c(c2c(c1)nc1cccc(c1n2)OC)OC)OC,0.6158,0.9385
1920,-5.8678,-2.5480,3.3197,-5.6806,-2.4969,3.1837,-4.8196,-0.3026,4.5170,c1(cc(c2c(c1)nc1c(cccc1n2)OC)OC)OC,0.4236,0.9505
192,-6.9336,-3.8316,3.1021,-7.1701,-3.7687,3.4014,-6.0202,-0.5235,5.4966,C1=C(C(=CC(=O)C1=O)S)S,1.1115,1.3371
1922,-5.8245,-2.5864,3.2381,-5.7132,-2.4479,3.2653,-4.7559,-0.1845,4.5714,c1(cc(c2c(c1)nc1ccc(cc1n2)OC)OC)OC,0.4695,0.9008
1921,-5.9905,-2.5619,3.4286,-5.9709,-2.3246,3.6463,-4.7529,-0.2359,4.5170,c1(cc(c2c(c1)nc1cc(ccc1n2)OC)OC)OC,0.4762,0.8558
1924,-5.7832,-2.5723,3.2109,-5.6792,-2.4411,3.2381,-4.8912,-0.4558,4.4354,c1cc(c2c(c1OC)nc1cccc(c1n2)OC)OC,0.4648,0.9636
1923,-5.9481,-2.5467,3.4014,-5.9056,-2.3410,3.5646,-4.7916,-0.3018,4.4898,c1(cc(c2c(c1)nc1cccc(c1n2)OC)OC)OC,0.4613,0.8987
1926,-6.1570,-2.5380,3.6191,-6.0142,-2.3951,3.6191,-4.7834,-0.2936,4.4898,c1(c(cc2c(c1)nc1c(cccc1n2)OC)OC)OC,0.4045,0.8641
1925,-5.7796,-2.5959,3.1837,-5.6120,-2.5372,3.0748,-4.8324,-0.3426,4.4898,c1cc(c2c(c1OC)nc1cc(ccc1n2)OC)OC,0.4535,0.9538
1929,-5.8610,-2.8406,3.0204,-6.1067,-2.7597,3.3470,-4.8362,-0.6457,4.1905,c1cc(c2c(c1S)nc1ccccc1n2)S,0.5062,0.8060
1927,-6.1059,-2.5684,3.5374,-5.9456,-2.4898,3.4558,-4.7100,-0.1929,4.5170,c1(c(cc2c(c1)nc1cc(ccc1n2)OC)OC)OC,0.4063,0.8557
1928,-6.1271,-2.8074,3.3197,-5.9962,-2.7037,3.2925,-4.9026,-0.6577,4.2449,c1(cc(c2c(c1)nc1ccccc1n2)S)S,0.5723,0.8343
193,-6.7723,-3.9423,2.8299,-6.9837,-3.7728,3.2109,-5.9889,-0.9004,5.0885,C1(=C(C(=CC(=O)C1=O)S)S)S,1.0274,1.4256
1930,-6.0515,-2.8406,3.2109,-6.0547,-2.7622,3.2925,-4.8267,-0.6362,4.1905,c1cc(c2c(c1)nc1c(cccc1n2)S)S,0.4777,0.8415
1932,-6.0983,-2.8057,3.2925,-5.8501,-2.7480,3.1021,-4.9048,-0.5782,4.3265,c1cc(c2c(c1)nc1ccc(cc1n2)S)S,0.5418,0.8674
1931,-6.1510,-2.8041,3.3470,-5.9913,-2.6988,3.2925,-4.8893,-0.5627,4.3265,c1cc(c2c(c1)nc1cc(ccc1n2)S)S,0.5691,0.8421
1933,-6.0781,-2.8400,3.2381,-5.9124,-2.7831,3.1293,-5.0708,-0.7170,4.3538,c1cc(c2c(c1)nc1cccc(c1n2)S)S,0.6179,0.8197
1934,-6.4376,-2.8457,3.5919,-6.2691,-2.7045,3.5646,-4.9189,-0.7012,4.2177,c1(c(cc2c(c1)nc1ccccc1n2)S)S,0.5634,0.9768
1935,-6.0882,-2.7684,3.3197,-5.9247,-2.6593,3.2653,-4.6231,-0.5415,4.0816,c1c(cc2c(c1)nc1cc(ccc1n2)S)S,0.5098,0.9020
1936,-6.3072,-2.7698,3.5374,-5.9442,-2.7061,3.2381,-4.6022,-0.5478,4.0544,c1c(cc2c(c1)nc1ccc(cc1n2)S)S,0.4807,0.9197
1938,-5.8681,-2.8476,3.0204,-5.9124,-2.8376,3.0748,-4.9500,-0.9771,3.9728,c1c(c(c2c(c1S)nc1ccccc1n2)S)S,0.5234,0.8864
1937,-6.1481,-2.9099,3.2381,-6.0632,-2.7434,3.3197,-5.0166,-0.8533,4.1633,c1(c(c(c2c(c1)nc1ccccc1n2)S)S)S,0.6072,0.8916
1940,-6.0270,-2.8161,3.2109,-5.9976,-2.7323,3.2653,-4.8672,-0.6223,4.2449,c1c(c(c2c(c1)nc1cc(ccc1n2)S)S)S,0.4972,0.9439
1939,-6.0338,-2.8501,3.1837,-6.0384,-2.7731,3.2653,-4.9173,-0.6996,4.2177,c1c(c(c2c(c1)nc1c(cccc1n2)S)S)S,0.5515,0.8495
194,-6.2125,-3.8996,2.3129,-6.3883,-3.9121,2.4762,-6.0988,-1.1464,4.9524,C1(=C(C=C(C(=O)C1=O)S)S)S,0.8830,1.3662
1941,-6.0798,-2.8144,3.2653,-5.9168,-2.7875,3.1293,-4.8542,-0.6365,4.2177,c1c(c(c2c(c1)nc1ccc(cc1n2)S)S)S,0.4890,0.9382
1942,-6.0343,-2.8506,3.1837,-5.9636,-2.8343,3.1293,-4.9396,-0.7219,4.2177,c1c(c(c2c(c1)nc1cccc(c1n2)S)S)S,0.5672,0.8417
1943,-6.0049,-2.8484,3.1565,-5.8950,-2.8474,3.0476,-5.0033,-0.7312,4.2721,c1(cc(c2c(c1)nc1c(cccc1n2)S)S)S,0.4469,0.9038
1944,-6.1366,-2.8169,3.3197,-6.0191,-2.6993,3.3197,-4.8708,-0.6803,4.1905,c1(cc(c2c(c1)nc1cc(ccc1n2)S)S)S,0.5626,0.7969
1946,-6.0596,-2.8487,3.2109,-5.9325,-2.7761,3.1565,-5.0310,-0.7589,4.2721,c1(cc(c2c(c1)nc1cccc(c1n2)S)S)S,0.6174,0.7728
1945,-5.9747,-2.8182,3.1565,-5.8196,-2.7448,3.0748,-4.8890,-0.6713,4.2177,c1(cc(c2c(c1)nc1ccc(cc1n2)S)S)S,0.5434,0.8265
1947,-5.8237,-2.8849,2.9388,-5.9995,-2.8702,3.1293,-5.1285,-0.9380,4.1905,c1cc(c2c(c1S)nc1cccc(c1n2)S)S,0.5598,0.8106
1948,-5.8128,-2.8468,2.9660,-6.1081,-2.7883,3.3197,-5.0248,-0.8615,4.1633,c1cc(c2c(c1S)nc1cc(ccc1n2)S)S,0.5123,0.8771
1950,-6.3135,-2.8577,3.4558,-6.2876,-2.6958,3.5919,-4.8724,-0.7363,4.1361,c1(c(cc2c(c1)nc1cc(ccc1n2)S)S)S,0.5627,0.9355
1949,-6.1570,-2.8917,3.2653,-6.0245,-2.7864,3.2381,-4.9478,-0.7845,4.1633,c1(c(cc2c(c1)nc1c(cccc1n2)S)S)S,0.5953,0.8740
1951,-6.1764,-2.8838,3.2925,-6.0330,-2.8221,3.2109,-4.8471,-1.1464,3.7007,c1ccc2c(c1)nc1cc(cc(c1n2)C=C)C=C,0.6169,0.9560
195,-6.3124,-3.9723,2.3401,-6.8993,-3.7701,3.1293,-5.9758,-1.2411,4.7347,C1(=C(C(=C(C(=O)C1=O)S)S)S)S,1.1413,1.2497
1952,-6.0014,-2.8721,3.1293,-5.8895,-2.7603,3.1293,-4.9249,-1.3331,3.5919,c1cc(c2c(c1C=C)nc1ccccc1n2)C=C,0.5514,0.9776
1954,-6.2542,-2.8800,3.3742,-6.0773,-2.8392,3.2381,-4.8991,-1.1440,3.7551,c1cc(c2c(c1)nc1cc(ccc1n2)C=C)C=C,0.6091,0.9919
1953,-6.2093,-2.8623,3.3470,-6.0106,-2.7725,3.2381,-4.7900,-1.1981,3.5919,c1cc(c2c(c1)nc1c(cccc1n2)C=C)C=C,0.5681,0.8886
1956,-6.1902,-2.8433,3.3470,-5.9853,-2.8016,3.1837,-4.9842,-1.0386,3.9456,c1cc(c2c(c1)nc1cccc(c1n2)C=C)C=C,0.5734,0.9814
1955,-6.2082,-2.8884,3.3197,-5.9690,-2.8125,3.1565,-4.8974,-1.0335,3.8640,c1cc(c2c(c1)nc1ccc(cc1n2)C=C)C=C,0.5753,1.0249
1958,-6.2085,-2.9159,3.2925,-5.9951,-2.8114,3.1837,-4.7094,-1.0903,3.6191,c1c(cc2c(c1)nc1cc(ccc1n2)C=C)C=C,0.6171,0.9856
1957,-6.3957,-2.8310,3.5646,-6.1668,-2.7382,3.4286,-4.8719,-1.1440,3.7279,c1(c(cc2c(c1)nc1ccccc1n2)C=C)C=C,0.5760,0.9901
1959,-6.3102,-2.9089,3.4014,-6.0071,-2.7690,3.2381,-4.8079,-1.2161,3.5919,c1c(cc2c(c1)nc1ccc(cc1n2)C=C)C=C,0.5788,1.0331
1960,-6.2455,-2.8441,3.4014,-5.9900,-2.8335,3.1565,-4.8743,-1.1736,3.7007,c1(c(c(c2c(c1)nc1ccccc1n2)C=C)C=C)C=C,0.6059,1.0825
196,-7.5086,-3.9984,3.5102,-7.3706,-3.8332,3.5374,-6.4596,-0.2827,6.1769,C1(=C(C=CC(=O)C1=O)F)F,1.0445,1.5503
1961,-6.0368,-2.8531,3.1837,-5.8778,-2.7486,3.1293,-4.8392,-1.2746,3.5646,c1c(c(c2c(c1C=C)nc1ccccc1n2)C=C)C=C,0.5180,0.9828
1962,-6.1423,-2.8498,3.2925,-6.0501,-2.8120,3.2381,-4.8993,-1.1170,3.7823,c1c(c(c2c(c1)nc1c(cccc1n2)C=C)C=C)C=C,0.5591,0.9816
1963,-6.1198,-2.8816,3.2381,-5.9317,-2.8297,3.1021,-4.8525,-1.1246,3.7279,c1c(c(c2c(c1)nc1cc(ccc1n2)C=C)C=C)C=C,0.5772,1.0847
1964,-6.1429,-2.8776,3.2653,-5.8999,-2.7978,3.1021,-4.8757,-1.2294,3.6463,c1c(c(c2c(c1)nc1ccc(cc1n2)C=C)C=C)C=C,0.5446,1.1188
1965,-6.1075,-2.8422,3.2653,-5.8912,-2.7891,3.1021,-4.9151,-1.2144,3.7007,c1c(c(c2c(c1)nc1cccc(c1n2)C=C)C=C)C=C,0.5383,1.0477
1966,-6.1461,-2.8808,3.2653,-5.9437,-2.7872,3.1565,-4.9592,-1.1225,3.8368,c1(cc(c2c(c1)nc1c(cccc1n2)C=C)C=C)C=C,0.5444,1.0159
1967,-6.2120,-2.8923,3.3197,-6.1146,-2.8765,3.2381,-4.8534,-1.2887,3.5646,c1(cc(c2c(c1)nc1cc(ccc1n2)C=C)C=C)C=C,0.6098,0.9609
1968,-6.1478,-2.9097,3.2381,-5.9600,-2.8580,3.1021,-4.8585,-1.1850,3.6735,c1(cc(c2c(c1)nc1ccc(cc1n2)C=C)C=C)C=C,0.5799,0.9881
197,-7.5513,-3.9867,3.5646,-7.3932,-3.7470,3.6463,-6.4686,-0.2645,6.2041,C1(=CC(=CC(=O)C1=O)F)F,1.1486,1.4243
1970,-6.0359,-2.9067,3.1293,-5.8615,-2.8411,3.0204,-4.9968,-1.3777,3.6191,c1cc(c2c(c1C=C)nc1c(cccc1n2)C=C)C=C,0.5800,1.0006
1969,-6.1519,-2.8593,3.2925,-5.9978,-2.8414,3.1565,-4.9181,-1.1630,3.7551,c1(cc(c2c(c1)nc1cccc(c1n2)C=C)C=C)C=C,0.5764,0.9456
1971,-5.2354,-2.3510,2.8844,-5.1402,-2.2558,2.8844,-4.4253,-0.0716,4.3538,c1c(cc2c(c1)nc1cc(ccc1n2)N(C)C)N(C)C,0.3508,0.7895
1972,-5.6011,-2.3086,3.2925,-5.3279,-2.3619,2.9660,-4.4090,-0.1369,4.2721,c1(ccc2c(c1)nc1cc(ccc1n2)N(C)C)N(C)C,0.2550,0.8328
1974,-5.0234,-2.4112,2.6123,-5.0313,-2.4191,2.6123,-4.7649,-0.2479,4.5170,c1ccc2c(c1)nc1c(c(cc(c1n2)N(C)C)N(C)C)N(C)C,0.3911,1.1198
1973,-5.6890,-2.4237,3.2653,-5.4694,-2.3401,3.1293,-4.5685,-0.2147,4.3538,c1ccc2c(c1)nc1c(c(c(cc1n2)N(C)C)N(C)C)N(C)C,0.3557,0.8976
1977,-5.1807,-2.3235,2.8572,-4.9959,-2.3293,2.6667,-4.5146,-0.1608,4.3538,c1(ccc2c(c1)nc1c(c(ccc1n2)N(C)C)N(C)C)N(C)C,0.2919,1.0249
1976,-5.1129,-2.3374,2.7755,-5.0740,-2.1897,2.8844,-4.5380,-0.1026,4.4354,c1c(c(c2c(c1)nc1cc(ccc1n2)N(C)C)N(C)C)N(C)C,0.3713,0.9671
1975,-5.1910,-2.3883,2.8027,-5.4321,-2.3301,3.1021,-4.7595,-0.2425,4.5170,c1cc(c2c(c1)nc1c(c(ccc1n2)N(C)C)N(C)C)N(C)C,0.5574,0.9368
1978,-5.2057,-2.4030,2.8027,-5.1208,-2.3181,2.8027,-4.7467,-0.2297,4.5170,c1ccc2c(c1N(C)C)nc1c(c(ccc1n2)N(C)C)N(C)C,0.3770,1.0870
1979,-5.2038,-2.2650,2.9388,-5.1377,-2.3350,2.8027,-4.5451,-0.1913,4.3538,c1c(cc2c(c1N(C)C)nc1cccc(c1n2)N(C)C)N(C)C,0.3265,0.9187
198,-7.3187,-4.0806,3.2381,-7.1312,-3.9475,3.1837,-6.6479,-0.2261,6.4218,C1(=CC=C(C(=O)C1=O)F)F,1.1192,1.5446
1980,-5.8700,-2.4414,3.4286,-5.6544,-2.3619,3.2925,-4.5274,-0.2008,4.3265,c1ccc2c(c1)nc1cc(c(cc1n2)N(C)C)N(C)C,0.3563,0.8179
1982,-6.2264,-2.8795,3.3470,-6.0226,-2.8389,3.1837,-4.8953,-1.1946,3.7007,c1(c(cc2c(c1)nc1c(cccc1n2)C=C)C=C)C=C,0.5874,1.0093
1981,-5.9856,-2.9380,3.0476,-5.9097,-2.8893,3.0204,-4.9012,-1.3910,3.5102,c1cc(c2c(c1C=C)nc1cc(ccc1n2)C=C)C=C,0.5914,1.0063
1984,-5.3998,-2.3793,3.0204,-5.4289,-2.2180,3.2109,-4.5973,-0.1891,4.4082,c1(cc(c2c(c1)nc1ccccc1n2)N(C)C)N(C)C,0.4036,0.8692
1983,-6.2544,-2.9075,3.3470,-6.0185,-2.8076,3.2109,-4.7989,-1.2615,3.5374,c1(c(cc2c(c1)nc1cc(ccc1n2)C=C)C=C)C=C,0.5946,1.0116
1986,-5.4588,-2.4656,2.9932,-5.4898,-2.4422,3.0476,-4.8898,-0.3456,4.5442,c1cc(c2c(c1)nc1c(cccc1n2)N(C)C)N(C)C,0.4627,1.0111
1987,-5.5225,-2.3932,3.1293,-5.3924,-2.4536,2.9388,-4.6204,-0.2122,4.4082,c1cc(c2c(c1)nc1cc(ccc1n2)N(C)C)N(C)C,0.3692,0.9134
1985,-5.1486,-2.5363,2.6123,-5.3900,-2.4512,2.9388,-4.8942,-0.3499,4.5442,c1cc(c2c(c1N(C)C)nc1ccccc1n2)N(C)C,0.4778,1.0487
1988,-5.3927,-2.3995,2.9932,-5.1940,-2.3641,2.8299,-4.6210,-0.2128,4.4082,c1ccc2c(c1N(C)C)nc1cc(ccc1n2)N(C)C,0.3512,0.9462
1989,-5.5723,-2.4974,3.0748,-5.5078,-2.3785,3.1293,-4.8607,-0.3437,4.5170,c1ccc2c(c1N(C)C)nc1c(cccc1n2)N(C)C,0.4471,1.0357
200,-7.4591,-4.1393,3.3197,-7.3619,-3.9334,3.4286,-6.6493,-0.3091,6.3402,C1(=C(C=C(C(=O)C1=O)F)F)F,1.1311,1.4915
199,-7.7274,-3.8906,3.8368,-7.4365,-3.7630,3.6735,-6.3026,-0.4250,5.8776,C1=C(C(=CC(=O)C1=O)F)F,1.0023,1.4742
202,-7.6044,-4.2030,3.4014,-7.3976,-4.0778,3.3197,-6.6955,-0.4370,6.2585,C1(=C(C(=C(C(=O)C1=O)F)F)F)F,1.0630,1.5191
201,-7.4591,-4.1393,3.3197,-7.1657,-4.0909,3.0748,-6.6493,-0.3091,6.3402,C1(=C(C=C(C(=O)C1=O)F)F)F,1.0454,1.5771
204,-7.4545,-4.0803,3.3742,-7.3018,-3.9276,3.3742,-6.4934,-0.6158,5.8776,C1(=CC(=CC(=O)C1=O)Cl)Cl,1.1697,1.4808
203,-7.3976,-4.0506,3.3470,-7.0762,-3.9470,3.1293,-6.4732,-0.5956,5.8776,C1(=C(C=CC(=O)C1=O)Cl)Cl,1.1058,1.5137
205,-7.2000,-4.0980,3.1021,-7.0912,-4.0163,3.0748,-6.6656,-0.6248,6.0408,C1(=CC=C(C(=O)C1=O)Cl)Cl,1.0804,1.5662
206,-7.5832,-4.0729,3.5102,-7.3089,-3.9347,3.3742,-6.3630,-0.5943,5.7687,C1=C(C(=CC(=O)C1=O)Cl)Cl,1.1346,1.5869
207,-7.3325,-4.2033,3.1293,-7.2651,-4.1086,3.1565,-6.6626,-0.8395,5.8232,C1(=C(C=C(C(=O)C1=O)Cl)Cl)Cl,1.0920,1.5395
208,-7.3325,-4.2033,3.1293,-7.2651,-4.1086,3.1565,-6.6626,-0.8395,5.8232,C1(=C(C=C(C(=O)C1=O)Cl)Cl)Cl,1.0920,1.5395
210,-8.0920,-4.6362,3.4558,-7.8615,-4.4874,3.3742,-6.9062,-2.1170,4.7891,C1(=C(C=CC(=O)C1=O)C#N)C#N,1.2453,1.8185
